-DOCSTART- -X- O O
SQL	B-HARD SKILL
,	O
Selenium	B-HARD SKILL
RC	I-HARD SKILL
,	O
Selenium	B-HARD SKILL
IDE	I-HARD SKILL
,	O
Web	B-HARD SKILL
Driver	I-HARD SKILL
,	O
Manual	B-HARD SKILL
Testing	I-HARD SKILL
,	O
Performance	B-HARD SKILL
Testing	I-HARD SKILL
,	O
Automation	B-HARD SKILL
,	O
Quality	B-HARD SKILL
Center	I-HARD SKILL
,	O
SoapUI	B-HARD SKILL
,	O
JMeter	B-HARD SKILL
.	O

Test	B-HARD SKILL
Planning	I-HARD SKILL
,	O
Test	B-HARD SKILL
cycle	I-HARD SKILL
estimation	I-HARD SKILL
and	O
Test	B-HARD SKILL
strategy	I-HARD SKILL
document	B-HARD SKILL
creation	I-HARD SKILL
and	O
defining	O
SQA	B-HARD SKILL
processes	I-HARD SKILL
whenever	O
required	O
.	O

Expertise	O
in	O
Black	B-HARD SKILL
box	I-HARD SKILL
and	O
White	B-HARD SKILL
Box	I-HARD SKILL
testing	I-HARD SKILL

Strong	O
experience	O
in	O
HP	O
Quality	O
Center	O
and	O
ALM-11	O

Extensively	O
involved	O
in	O
Backend	O
testing	O
of	O
SQL	B-HARD SKILL
Queries	I-HARD SKILL
using	O
Oracle	B-HARD SKILL
&	I-HARD SKILL
SQL	I-HARD SKILL
Server	I-HARD SKILL

Experience	O
in	O
creating	O
Test	B-HARD SKILL
Plan	I-HARD SKILL
,	O
Test	B-HARD SKILL
Case	I-HARD SKILL
,	O
Test	B-HARD SKILL
Procedures	I-HARD SKILL
and	O
Test	B-HARD SKILL
Metrics	I-HARD SKILL

Proficient	O
in	O
using	O
Quality	B-HARD SKILL
Center	I-HARD SKILL
,	O
Test	B-HARD SKILL
Director	I-HARD SKILL
,	O
Bugzilla	B-HARD SKILL
,	O
JIRA	B-HARD SKILL
to	O
track	O
defects	O
and	O
enhancements	O
.	O

Test	B-HARD SKILL
Plan	I-HARD SKILL
,	O
Test	B-HARD SKILL
Conditions	I-HARD SKILL
,	O
and	O
Test	B-HARD SKILL
Cases	I-HARD SKILL
;	O
ensuring	O
adequate	O
testing	O
of	O
software	O
both	O
before	O
and	O
after	O
completion	O
;	O
conducting	O
and	O
documenting	O
UAT	B-HARD SKILL
.	O

Responsible	O
for	O
SaaS	B-HARD SKILL
provisioning	I-HARD SKILL
and	O
ORT	B-HARD SKILL
testing	I-HARD SKILL
on	O
On	O
-	O
Demand	O
servers	O

Experienced	O
in	O
writing	O
and	O
executing	O
SQL	B-HARD SKILL
queries	I-HARD SKILL
to	O
verifying	O
Source	O
-	O
to	O
-	O
Target	B-HARD SKILL
mapping	I-HARD SKILL
and	O
transformation	B-HARD SKILL
rules	I-HARD SKILL
(	I-HARD SKILL
ETL	I-HARD SKILL
Processing	I-HARD SKILL
)	I-HARD SKILL
in	O
Data	B-HARD SKILL
warehouse	I-HARD SKILL
manually	I-HARD SKILL
.	O

Experience	O
in	O
analyzing	O
the	O
FSD	O
(	O
Functional	O
Specification	O
Documents	O
)	O
,	O
functional	O
design	O
documents	O
,	O
and	O
use	B-HARD SKILL
cases	I-HARD SKILL
to	O
formulate	O
test	B-HARD SKILL
strategy	I-HARD SKILL
,	O
test	B-HARD SKILL
plans	I-HARD SKILL
,	O
and	O
test	B-HARD SKILL
cases	I-HARD SKILL
for	O
manual	O
and	O
automated	O
testing	O
for	O
various	O
applications	O
to	O
ensure	O
proper	O
business	O
compliance	O
.	O

Manage	O
UST	O
and	O
Merrill	O
channel	O
high	O
net	O
worth	O
client	O
investment	O
in	O
various	O
alternative	O
investment	O
products	O
.	O

Extensive	O
experience	O
using	O
manual	O
testing	O
to	O
troubleshoot	O
systems	B-HARD SKILL
integration	I-HARD SKILL
,	O
GUI	B-HARD SKILL
,	O
Compatibility	B-HARD SKILL
,	O
User	B-HARD SKILL
Acceptance	I-HARD SKILL
Testing	I-HARD SKILL
(	I-HARD SKILL
UAT	I-HARD SKILL
)	I-HARD SKILL
,	O
SOA	B-HARD SKILL
Testing	I-HARD SKILL
using	O
web	B-HARD SKILL
services	I-HARD SKILL
,	O
functionality	B-HARD SKILL
,	O
Database	B-HARD SKILL
and	I-HARD SKILL
regression	I-HARD SKILL
testing	I-HARD SKILL
.	O
Good	O
Expert	O
on	O
Tools	O
like	O
HP	B-HARD SKILL
ALM	I-HARD SKILL
QTP	I-HARD SKILL
,	O
Quality	B-HARD SKILL
Center	I-HARD SKILL

Experience	O
in	O
Web	B-HARD SKILL
service	I-HARD SKILL
testing	I-HARD SKILL
using	O
SOAP	B-HARD SKILL

Worked	O
in	O
SDLC	B-HARD SKILL
Methodologies	I-HARD SKILL
like	O
RUP	B-HARD SKILL
,	O
Agile	B-HARD SKILL
,	O
Waterfall	B-HARD SKILL
and	I-HARD SKILL
Spiral	I-HARD SKILL
.	O

Hands	O
on	O
experience	O
in	O
Manual	O
and	O
Automated	O
testing	O
using	O
Quick	B-HARD SKILL
Test	I-HARD SKILL
Pro(QTP	I-HARD SKILL
)	I-HARD SKILL
,	O
Load	B-HARD SKILL
Runner	I-HARD SKILL
,	O
Quality	B-HARD SKILL
Center	I-HARD SKILL

Performed	O
Back	B-HARD SKILL
-	I-HARD SKILL
End	I-HARD SKILL
testing	I-HARD SKILL
on	O
UNIX	B-HARD SKILL
to	O
check	O
the	O
log	O
files	O
and	O
permission	O

Strong	O
analytical	O
and	O
problem	B-SOFT SKILL
solving	I-SOFT SKILL
skills	I-SOFT SKILL
with	O
proven	O
records	O
of	O
organized	O
and	O
timely	O
project	O
completion	O

Extensively	O
worked	O
with	O
Performance	B-HARD SKILL
testing	I-HARD SKILL
,	O
Functional	B-HARD SKILL
,	O
Integration	B-HARD SKILL
,	O
System	B-HARD SKILL
,	O
Regression	B-HARD SKILL
and	I-HARD SKILL
Black	I-HARD SKILL
Box	I-HARD SKILL
testing	I-HARD SKILL
.	O

Extensively	O
created	O
and	O
executed	O
SQL	B-HARD SKILL
queries	I-HARD SKILL
in	I-HARD SKILL
Oracle	I-HARD SKILL
,	O
SQL	B-HARD SKILL
Server	I-HARD SKILL
,	O
and	O
MySQL	B-HARD SKILL
tables	I-HARD SKILL
in	O
order	O
to	O
validate	O
data	O
at	O
the	O
back	O
end	O

Experience	O
in	O
SOA	B-HARD SKILL
Testing	I-HARD SKILL
,	O
Agile	B-HARD SKILL
Testing	I-HARD SKILL
,	O
Manual	B-HARD SKILL
testing	I-HARD SKILL
,	O
System	B-HARD SKILL
Integration	I-HARD SKILL
testing	I-HARD SKILL
,	O
Functional	B-HARD SKILL
testing	I-HARD SKILL
,	O
Regression	B-HARD SKILL
testing	I-HARD SKILL
,	O
Smoke	B-HARD SKILL
testing	I-HARD SKILL
,	O
Black	B-HARD SKILL
Box	I-HARD SKILL
Testing	I-HARD SKILL
and	O
Web	B-HARD SKILL
services	I-HARD SKILL
Testing	I-HARD SKILL
.	O

Technical	O
Skills	O

Testing	O
Tools	O

HP	B-HARD SKILL
/	I-HARD SKILL
Mercury	I-HARD SKILL
Selenium	I-HARD SKILL
IDE	I-HARD SKILL
,	O
Quick	B-HARD SKILL
Test	I-HARD SKILL
Professional	I-HARD SKILL
,	O
Load	B-HARD SKILL
Runner	I-HARD SKILL
,	O
Win	B-HARD SKILL
Runner	I-HARD SKILL
,	O
Jmeter	B-HARD SKILL
,	O
Sales	B-HARD SKILL
force	I-HARD SKILL

Languages	O

PL\SQL	B-HARD SKILL
,	O
SQL	B-HARD SKILL
,	O
VBScript	B-HARD SKILL
,	O
Ruby	B-HARD SKILL
,	O
Java	B-HARD SKILL
,	O
J2EE	B-HARD SKILL
,	O
C++	B-HARD SKILL
,	O
VB	B-HARD SKILL
,	O
VBA	B-HARD SKILL
,	O
HTML	B-HARD SKILL
,	O
XML	B-HARD SKILL
,	O
SGML	B-HARD SKILL
JavaScript	I-HARD SKILL
,	O
Perl	B-HARD SKILL
Python	I-HARD SKILL
,	O
JSON	B-HARD SKILL
Shell	I-HARD SKILL
Script	I-HARD SKILL

Web	O
Tools	O

HTML	B-HARD SKILL
,	O
XML	B-HARD SKILL
,	O
XSL	B-HARD SKILL
,	O
AJAX	B-HARD SKILL
,	O
Flex	B-HARD SKILL
,	O
Lotus	B-HARD SKILL
notes	I-HARD SKILL

Databases	O

Oracle	B-HARD SKILL
8i/9i/10	I-HARD SKILL
g	I-HARD SKILL
,	O
MySQL	B-HARD SKILL
,	O
SQL	B-HARD SKILL
Server	I-HARD SKILL
2000/2005/2008	I-HARD SKILL
,	O
DB2	B-HARD SKILL
,	O
MS	B-HARD SKILL
Access	I-HARD SKILL

Platforms	O

Windows	B-HARD SKILL
2000	I-HARD SKILL
/	I-HARD SKILL
NT	I-HARD SKILL
/	I-HARD SKILL
XP/7	I-HARD SKILL
,	O
DOS	B-HARD SKILL
,	O
Unix	B-HARD SKILL
,	O
Linux	B-HARD SKILL

Methodologies	O

Rational	B-HARD SKILL
Unified	I-HARD SKILL
Process(RUP	I-HARD SKILL
)	I-HARD SKILL
,	O
Agile	B-HARD SKILL
,	O
Waterfall	B-HARD SKILL
,	O
HTML	B-HARD SKILL
,	O
JavaScript	B-HARD SKILL
,	O
Web	B-HARD SKILL
services	I-HARD SKILL
,	O
REST	B-HARD SKILL
ful	I-HARD SKILL

Bug	O
Management	O
Tools	O

ALM	B-HARD SKILL
,	O
Rational	B-HARD SKILL
Clear	I-HARD SKILL
Quest	I-HARD SKILL
,	O
Quality	B-HARD SKILL
Center	I-HARD SKILL
,	O
Test	B-HARD SKILL
Director	I-HARD SKILL
,	O
Bugzilla	B-HARD SKILL
,	O
Jira	B-HARD SKILL
,	O
Rally	B-HARD SKILL

Version	O
Control	O
Systems	O

CVS	B-HARD SKILL
,	O
VSS	B-HARD SKILL
,	O
Rational	B-HARD SKILL
Clear	I-HARD SKILL
Case	I-HARD SKILL

Test	O
Strategies	O

Integration	B-HARD SKILL
,	O
System	B-HARD SKILL
,	O
Regression	B-HARD SKILL
,	O
User	B-HARD SKILL
-	I-HARD SKILL
Acceptance	I-HARD SKILL
,	O
White	B-HARD SKILL
Box	I-HARD SKILL
Testing	I-HARD SKILL
,	O
Black	B-HARD SKILL
Box	I-HARD SKILL
Testing	I-HARD SKILL
,	O
SQA	B-HARD SKILL
Basic	I-HARD SKILL

ETL	O
Tools	O

Informatica	B-HARD SKILL
Power	I-HARD SKILL
center	I-HARD SKILL

Business	O
Modeling	O
Tools	O

Rational	B-HARD SKILL
Rose	I-HARD SKILL
,	O
Rational	B-HARD SKILL
Software	I-HARD SKILL
Architect	I-HARD SKILL
,	O
Microsoft	B-HARD SKILL
Visio	I-HARD SKILL

Client	O
:	O
GMAC	B-ORG
Mortgage	I-ORG
,	O
Fort	B-LOCATION
Washington	I-LOCATION
,	O
PA	B-LOCATION
Oct-2016	B-DATE
-	I-DATE
Aug-2018	I-DATE
QA	B-ROLE
Automation	I-ROLE
Engineer	I-ROLE

Mortgage	O
group	O
in	O
GMAC	O
implemented	O
a	O
new	O
web	O
-	O
based	O
application	O
that	O
allows	O
customers	O
to	O
shop	O
for	O
mortgages	O
,	O
providing	O
multiple	O
choices	O
based	O
on	O
specific	O
situations	O
like	O
refinancing	O
,	O
first	O
time	O
home	O
buyers	O
,	O
applying	O
for	O
new	O
loans	O
etc	O
.	O
The	O
tools	O
designed	O
for	O
calculation	O
purposes	O
were	O
developed	O
by	O
finance	O
center	O
,	O
which	O
provides	O
web	O
based	O
financial	O
calculation	O
services	O
.	O
Worked	O
with	O
business	O
analysts	O
and	O
developers	O
and	O
user	O
group	O
managers	O
to	O
test	O
the	O
requirements	O
and	O
automate	O
the	O
test	O
scripts	O
.	O

Responsibilities	O

Worked	B-SOFT SKILL
closely	I-SOFT SKILL
with	I-SOFT SKILL
Development	I-SOFT SKILL
(	I-SOFT SKILL
UI	I-SOFT SKILL
)	I-SOFT SKILL
,	O
Product	B-SOFT SKILL
Management	I-SOFT SKILL
and	O
Technical	B-SOFT SKILL
Operations	I-SOFT SKILL
during	B-SOFT SKILL
the	I-SOFT SKILL
development	I-SOFT SKILL
,	O

Wrote	O
,	O
Developed	O
and	O
Implemented	O
Test	B-HARD SKILL
Plan	I-HARD SKILL
,	O
Test	B-HARD SKILL
Scenarios	I-HARD SKILL
and	O
Test	B-HARD SKILL
Cases	I-HARD SKILL
using	O
HP	B-HARD SKILL
Quality	I-HARD SKILL
Center	I-HARD SKILL
(	I-HARD SKILL
QC	I-HARD SKILL
)	I-HARD SKILL

test	B-HARD SKILL
,	O
and	O
launch	O
stages	O
of	O
the	O
software	B-HARD SKILL
development	I-HARD SKILL
and	O
release	B-HARD SKILL
cycle	I-HARD SKILL
(	I-HARD SKILL
Waterfall	I-HARD SKILL
and	I-HARD SKILL
Agile	I-HARD SKILL
)	I-HARD SKILL
.	O

Developed	O
and	O
executed	O
manual	O
test	B-HARD SKILL
cases	I-HARD SKILL
and	O
automated	O
test	B-HARD SKILL
scripting	I-HARD SKILL
using	O
Selenium	B-HARD SKILL
IDE	I-HARD SKILL
,	O

Selenium	B-HARD SKILL
RC	I-HARD SKILL
and	O
JUnit	B-HARD SKILL
.	O

Involved	O
in	O
all	O
stages	O
of	O
Test	O
life	O
cycle	B-HARD SKILL
Test	I-HARD SKILL
planning	I-HARD SKILL
,	O
Test	B-HARD SKILL
case	I-HARD SKILL
design	I-HARD SKILL
,	O
Execution	B-HARD SKILL
,	O
defect	B-HARD SKILL
Tracking	I-HARD SKILL
,	O
Metrics	B-HARD SKILL
and	I-HARD SKILL
Status	I-HARD SKILL
reporting	I-HARD SKILL
.	O

Involved	O
as	O
part	O
of	O
automation	O
team	O
using	O
QTP	B-HARD SKILL
,	O
developed	B-HARD SKILL
test	I-HARD SKILL
scripts	I-HARD SKILL
.	O

Logged	B-HARD SKILL
the	I-HARD SKILL
errors	I-HARD SKILL
,	O
reported	B-HARD SKILL
defects	I-HARD SKILL
,	O
determined	O
repair	O
priorities	O
and	O
tracked	O
the	O
defects	O
until	O
resolution	O
using	O
ALM	B-HARD SKILL
.	O

Documented	O
all	O
stages	O
of	O
the	O
project	O
,	O
generated	O
documentation	O
using	O
Java	B-HARD SKILL
API	I-HARD SKILL
Documentation	I-HARD SKILL
Generator	O
(	O
javadoc	O
)	O
.	O

Worked	O
with	O
Test	O
Complete	O
to	O
have	O
access	O
to	O
methods	O
and	O
properties	O
of	O
Java	O
application	O
objects	O
during	O
tests	O

Run	O
automated	O
ruby	B-HARD SKILL
scripts	I-HARD SKILL
on	O
a	O
Linux	B-HARD SKILL
machine	I-HARD SKILL
.	O

Installation	O
of	O
HP	B-HARD SKILL
-	I-HARD SKILL
QC	I-HARD SKILL
V10.0	I-HARD SKILL
and	O
creating	O
new	O
domains	O
in	O
HP	B-HARD SKILL
-	I-HARD SKILL
QC	I-HARD SKILL

Created	O
AJAX	B-HARD SKILL
based	O
XML	B-HARD SKILL
editor	I-HARD SKILL
as	O
a	O
testing	B-HARD SKILL
interface	I-HARD SKILL
.	O

Developed	O
various	O
test	B-HARD SKILL
plans	I-HARD SKILL
and	O
involved	O
in	O
preparation	O
and	O
execution	O
of	O
test	B-HARD SKILL
cases	I-HARD SKILL
using	O
SQA	B-HARD SKILL
Automated	I-HARD SKILL
Tool	I-HARD SKILL
.	O

Developed	O
automated	O
test	O
systems	O
using	O
Quick	B-HARD SKILL
Test	I-HARD SKILL
Pro	I-HARD SKILL
,	O
Win	B-HARD SKILL
Runner	I-HARD SKILL
,	O
Test	B-HARD SKILL
Complete	I-HARD SKILL
and	O
Silk	O
Test	O
.	O

Developed	B-SOFT SKILL
and	I-SOFT SKILL
implemented	I-SOFT SKILL
current	I-SOFT SKILL
website	I-SOFT SKILL
usability	O
documents	O
that	O
are	O
used	O
for	O
the	O
organizational	O
website	O
.	O

Installing	O
,	O
configuring	O
Application	O
server	O
and	O
components	O
of	O
SOA	O
suite(ESB	O
)	O
for	O
reusability	O

Experience	O
in	O
utilizing	O
XML	B-HARD SKILL
for	O
SOAPUI	B-HARD SKILL
web	B-HARD SKILL
services	I-HARD SKILL
testing	I-HARD SKILL

Configured	O
data	O
sources	O
,	O
JDBC	O
provider	O
for	O
the	O
WebSphere	O
Environment	O
and	O
ran	O
applications	O
with	O
that	O
configuration	O
.	O

Identified	O
the	O
bugs	O
and	O
kept	O
track	O
of	O
the	O
defect	O
report	O
using	O
ALM	O
Quality	O
Center	O
,	O
and	O
also	O
analyzed	O
the	O
root	O
cause	O
for	O
defects	O
.	O

Used	O
SoapUI	B-HARD SKILL
for	O
testing	B-HARD SKILL
SOA	I-HARD SKILL
and	O
Web	B-HARD SKILL
Services	I-HARD SKILL
(	I-HARD SKILL
SOAP	I-HARD SKILL
,	I-HARD SKILL
Restful	I-HARD SKILL
WSDL	I-HARD SKILL
)	I-HARD SKILL
.	O

Installation	O
of	O
IBM	O
HTTP	B-HARD SKILL
server	I-HARD SKILL
and	O
generating	O
plug	O
-	O
in	O
files	O
and	O
clear	O
knowledge	O
of	O
HOGAN	O
mainframe	O
.	O

Involved	O
in	O
performing	O
different	O
types	O
of	O
Testing	B-HARD SKILL
Functional	I-HARD SKILL
,	O
Integration	B-HARD SKILL
,	O
System	B-HARD SKILL
and	I-HARD SKILL
Regression	I-HARD SKILL

Used	O
Silk	O
Performer	O
to	O
check	O
the	O
source	O
of	O
performance	O
delay	O
:	O
network	B-HARD SKILL
or	I-HARD SKILL
client	I-HARD SKILL
delays	I-HARD SKILL
,	O
CPU	B-HARD SKILL
performance	I-HARD SKILL
,	O
I	B-HARD SKILL
/	I-HARD SKILL
O	I-HARD SKILL
delays	I-HARD SKILL
,	O
or	O
issues	O
with	O
database	O
server	O

Shared	O
application	O
logs	O
to	O
development	O
team	O
by	O
tailing	O
logs	O
from	O
UNIX	B-HARD SKILL
environment	I-HARD SKILL
.	O

Environment	O
:	O
HP	B-HARD SKILL
Quick	I-HARD SKILL
Test	I-HARD SKILL
Load	I-HARD SKILL
Runner	I-HARD SKILL
,	O
C	B-HARD SKILL
#	I-HARD SKILL
.Net	B-HARD SKILL
C++Oracle	I-HARD SKILL
,	O
Web	B-HARD SKILL
Services	I-HARD SKILL
Restful	I-HARD SKILL
SQA	I-HARD SKILL
Team	I-HARD SKILL
Suite	I-HARD SKILL
,	O
ALM	B-HARD SKILL
HP	I-HARD SKILL
Quality	I-HARD SKILL
Center	I-HARD SKILL
,	O
QTP	B-HARD SKILL
,	O
HTML	B-HARD SKILL
,	O
XML	B-HARD SKILL
,	O
MS	B-HARD SKILL
project	I-HARD SKILL
,	O
SQL	B-HARD SKILL
,	O
Oracle	B-HARD SKILL
8i	I-HARD SKILL
,	O
and	O
Windows	B-HARD SKILL
XP	I-HARD SKILL

Client	O
:	O
National	B-ORG
City	I-ORG
Bank	I-ORG
,	O
Columbus	B-LOCATION
,	O
OHJul-2014	B-DATE
-	I-DATE
Sep-2016	I-DATE
QA	B-ROLE
Automation	I-ROLE
Engineer	I-ROLE

National	B-ORG
City	I-ORG
has	O
many	O
mortgage	O
options	O
to	O
meet	O
customer	O
needs	O
such	O
as	O
fixed	O
rate	O
mortgage	O
,	O
ARM	O
,	O
Jumbo	O
,	O
and	O
so	O
on	O
.	O
The	O
bank	O
also	O
provides	O
options	O
for	O
securities	O
and	O
for	O
collateral	O
management	O
.	O
The	O
project	O
was	O
to	O
develop	O
a	O
JAVA	B-HARD SKILL
and	O
HTML	B-HARD SKILL
based	O
web	B-HARD SKILL
application	I-HARD SKILL
that	O
will	O
allow	O
users	O
to	O
maintain	O
and	O
set	O
-	O
up	O
Account	O
Information	O
,	O
payment	O
information	O
,	O
Escrow	O
Analysis	O
and	O
many	O
other	O
business	O
Areas	O
.	O
Documents	O
also	O
had	O
to	O
adhere	O
to	O
the	O
three	O
pillars	O
in	O
Basel	O
II	O
.	O

Responsibilities	O

Worked	O
on	O
test	O
automation	B-HARD SKILL
framework	I-HARD SKILL
and	O
test	B-HARD SKILL
cases	I-HARD SKILL
in	O
Selenium	B-HARD SKILL
on	O
the	O
web	O
-	O
based	O
applications	O
.	O

Focused	O
on	O
creation	O
and	O
execution	O
of	O
TestNG	B-HARD SKILL
tests	I-HARD SKILL
with	I-HARD SKILL
Java	I-HARD SKILL
/	O
TestNG	B-HARD SKILL
and	O
Selenium	B-HARD SKILL
.	O
Developed	O
white	B-HARD SKILL
-	I-HARD SKILL
box	I-HARD SKILL
tests	I-HARD SKILL
in	O
for	O
the	O
product	O
.	O

Created	O
Automation	O
scenarios	O
for	O
regression	B-HARD SKILL
testing	I-HARD SKILL
using	O
the	O
manual	B-HARD SKILL
test	I-HARD SKILL
case	I-HARD SKILL
flows	I-HARD SKILL
.	O

Worked	O
on	O
Automation	B-HARD SKILL
Framework	I-HARD SKILL
called	O
TAF	B-HARD SKILL
for	O
Selenium	B-HARD SKILL
Web	I-HARD SKILL
Driver	I-HARD SKILL
in	I-HARD SKILL
Java	I-HARD SKILL
.	O

Developed	O
External	B-HARD SKILL
Library	I-HARD SKILL
using	O
Java	B-HARD SKILL
for	O
Selenium	B-HARD SKILL
Automation	I-HARD SKILL

Created	O
test	B-HARD SKILL
suites	I-HARD SKILL
and	O
test	B-HARD SKILL
cases	I-HARD SKILL
using	O
Web	B-HARD SKILL
Driver	I-HARD SKILL
for	O
various	O
scenarios	O
in	O
the	O
application	O
.	O

Created	O
Java	B-HARD SKILL
based	I-HARD SKILL
scripts	I-HARD SKILL
for	O
Selenium	B-HARD SKILL
Web	I-HARD SKILL
Driver	I-HARD SKILL
with	O
TestNG	B-HARD SKILL
as	O
Test	B-HARD SKILL
case	I-HARD SKILL
frame	I-HARD SKILL
work	O
.	O

Automated	O
the	O
Regression	B-HARD SKILL
Testing	I-HARD SKILL
using	O
Selenium	B-HARD SKILL
Web	I-HARD SKILL
Driver	I-HARD SKILL
and	O
TestNG	B-HARD SKILL

Worked	O
in	O
Agile	B-HARD SKILL
SCRUM	I-HARD SKILL
model	I-HARD SKILL
.	O

Performed	O
the	O
mobile	B-HARD SKILL
testing	I-HARD SKILL
in	O
different	O
platform	O
like	O
Android	B-HARD SKILL
and	I-HARD SKILL
IOS	I-HARD SKILL
.	O

Gathered	B-SOFT SKILL
consolidated	I-SOFT SKILL
requirements	I-SOFT SKILL
for	I-SOFT SKILL
generating	I-SOFT SKILL
performance	I-SOFT SKILL
goals	I-SOFT SKILL
and	I-SOFT SKILL
test	I-SOFT SKILL
plans	I-SOFT SKILL

Utilized	O
Load	O
Runner	O
for	O
performance	O
testing	O
to	O
analyze	O
the	O
response	O
times	O
of	O
the	O
business	O
transactions	O
under	O
load	O

Analyzed	B-HARD SKILL
test	I-HARD SKILL
results	I-HARD SKILL
–	I-HARD SKILL
traced	I-HARD SKILL
and	I-HARD SKILL
troubleshoot	I-HARD SKILL
performance	B-HARD SKILL
bottlenecks	I-HARD SKILL
.	O

Created	O
the	O
UAT	B-HARD SKILL
Plan	I-HARD SKILL
and	O
test	B-HARD SKILL
scripts	I-HARD SKILL
and	O
participated	O
in	O
UAT	B-HARD SKILL
.	O

Used	O
Rally	B-HARD SKILL
tool	I-HARD SKILL
for	O
Scrum	B-HARD SKILL
and	O
test	B-HARD SKILL
case	I-HARD SKILL
management	I-HARD SKILL
,	O
managed	O
test	O
results	O
and	O
for	O
creating	O
the	O
defects	O
in	O
Dev	O
environment	O
in	O
QA	B-HARD SKILL
environment	I-HARD SKILL
.	O

Analyzed	O
the	O
Batch	B-HARD SKILL
Process	I-HARD SKILL
,	O
Work	B-HARD SKILL
-	I-HARD SKILL
flow	I-HARD SKILL
behavior	I-HARD SKILL
and	O
SOA/	B-HARD SKILL
Web	I-HARD SKILL
Services	I-HARD SKILL
testing	O
using	O
SoapUI	B-HARD SKILL
.	O

Used	O
JIRA	B-HARD SKILL
for	O
bug	B-HARD SKILL
filing	I-HARD SKILL
and	O
bug	B-HARD SKILL
triage	I-HARD SKILL
.	O

Involved	O
in	O
testing	O
multiple	O
release	O
for	O
new	O
features	O
and	O
regression	O
.	O

Verified	O
backend	O
data	O
writing	O
complex	O
SQL	B-HARD SKILL
queries	I-HARD SKILL
.	O

Performed	O
white	B-HARD SKILL
box	I-HARD SKILL
(	I-HARD SKILL
API	I-HARD SKILL
tests	I-HARD SKILL
)	I-HARD SKILL
on	O
Stored	B-HARD SKILL
Procedures	I-HARD SKILL
,	O
verified	O
complex	O
constraints	O
/	O
business	O
rules	O
implemented	O
in	O
triggers	O
through	O
the	O
backend	O
.	O

Demonstrated	B-SOFT SKILL
skills	I-SOFT SKILL
using	I-SOFT SKILL
best	I-SOFT SKILL
practices	I-SOFT SKILL
in	O
QA	B-SOFT SKILL
methodologies	I-SOFT SKILL
including	O
automated	B-SOFT SKILL
testing	I-SOFT SKILL
techniques	O
,	O
White	B-HARD SKILL
Box	I-HARD SKILL
and	I-HARD SKILL
Performance	I-HARD SKILL
/	I-HARD SKILL
Load	I-HARD SKILL
testing	I-HARD SKILL
strategies	I-HARD SKILL
,	O
Release	B-HARD SKILL
Management	I-HARD SKILL
and	O
Customer	B-HARD SKILL
Support	I-HARD SKILL
.	O

Used	O
Rest	B-HARD SKILL
services	I-HARD SKILL
,	O
Parsed	O
the	O
xml	B-HARD SKILL
using	O
Perl	B-HARD SKILL
scripts	I-HARD SKILL
in	O
backend	O
.	O

Followed	O
project	O
milestones	O
;	O
design	B-SOFT SKILL
,	O
implement	B-SOFT SKILL
,	O
